,major_code,major_name,subject_group,point,year,university_code,university_name
1420,7140212,Sư phạm Hóa học,A00; B00; D07,28.5,2022,DQN,Đại Học Quy Nhơn
1421,7140213,Sư phạm Sinh học,B00; B08; A02,19.0,2022,DQN,Đại Học Quy Nhơn
1422,7140217,Sư phạm Ngữ văn,C00; D14; D15,28.5,2022,DQN,Đại Học Quy Nhơn
1423,7140218,Sư phạm Lịch sử,C00; C19; D14,28.5,2022,DQN,Đại Học Quy Nhơn
1424,7140219,Sư phạm Địa lý,A00; C00; D15,28.5,2022,DQN,Đại Học Quy Nhơn
1425,7140231,Sư phạm Tiếng Anh,D01,22.25,2022,DQN,Đại Học Quy Nhơn
1426,7140247,Sư phạm Khoa học tự nhiên,A00; A01; A02; B00,19.0,2022,DQN,Đại Học Quy Nhơn
1427,7140249,Sư phạm Lịch sử và địa lý,C00; C19; C20,19.0,2022,DQN,Đại Học Quy Nhơn
1428,7220201,Ngôn ngữ Anh,D01; A01; D14; D15,16.0,2022,DQN,Đại Học Quy Nhơn
1429,7220204,Ngôn ngữ Trung Quốc,D04; D01; D15; A01,19.5,2022,DQN,Đại Học Quy Nhơn
1430,7229030,Văn học,C00; D14; D15; C19,15.0,2022,DQN,Đại Học Quy Nhơn
1431,7310101,Kinh tế,A00; A01; D01,17.5,2022,DQN,Đại Học Quy Nhơn
1432,7310205,Quản lý nhà nước,C00; D01; C19; A00,18.0,2022,DQN,Đại Học Quy Nhơn
1433,7310403,Tâm lý học giáo dục,A00; C00; D01; C19,15.0,2022,DQN,Đại Học Quy Nhơn
1434,7310608,Đông phương học,C00; C19; D14; D15,16.0,2022,DQN,Đại Học Quy Nhơn
1435,7310630,Việt Nam học,C00; D01; D15; C19,18.0,2022,DQN,Đại Học Quy Nhơn
1436,7340101,Quản trị kinh doanh,A00; A01; D01,17.0,2022,DQN,Đại Học Quy Nhơn
1437,7340201,Tài chính - Ngân hàng,A00; A01; D01,17.0,2022,DQN,Đại Học Quy Nhơn
1438,7340301,Kế toán,A00; A01; D01,16.0,2022,DQN,Đại Học Quy Nhơn
1439,7340301CLC,Kế toán CLC,A00; A01; D01,16.0,2022,DQN,Đại Học Quy Nhơn
1440,7340302,Kiểm toán,A00; A01; D01,15.0,2022,DQN,Đại Học Quy Nhơn
1441,7380101,Luật,C00; A00; C19,15.0,2022,DQN,Đại Học Quy Nhơn
1442,7440122,Khoa học vật liệu,A00; A01; B00; D07,15.0,2022,DQN,Đại Học Quy Nhơn
1443,7460108,Khoa học dữ liệu,A00; A01; D07; D90,15.0,2022,DQN,Đại Học Quy Nhơn
1444,7460112,Toán ứng dụng,A00; A01; D07; D90,15.0,2022,DQN,Đại Học Quy Nhơn
1445,7480103,Kỹ thuật phần mềm,A00; A01; K01,15.0,2022,DQN,Đại Học Quy Nhơn
1446,7480107,Trí tuệ nhân tạo,A00; A01; D07; D90,15.0,2022,DQN,Đại Học Quy Nhơn
1447,7480201,Công nghệ thông tin,A00; A01; D01; K01,18.0,2022,DQN,Đại Học Quy Nhơn
1448,7510205,Công nghệ kỹ thuật ô tô,A00; A01,16.0,2022,DQN,Đại Học Quy Nhơn
1449,7510401,Công nghệ kỹ thuật Hóa học,A00; C02; B00; D07,15.0,2022,DQN,Đại Học Quy Nhơn
1450,7510605,Logistics và QL chuỗi cung ứng,A00; A01; D01,19.0,2022,DQN,Đại Học Quy Nhơn
1451,7520201,Kỹ thuật điện,A00; A01; K01,15.0,2022,DQN,Đại Học Quy Nhơn
1452,7520207,Kỹ thuật Điện tử - Viễn thông,A00; A01; K01,15.0,2022,DQN,Đại Học Quy Nhơn
1453,7520216,Kỹ thuật điều khiển và tự động hóa,A00; A01; K01,15.0,2022,DQN,Đại Học Quy Nhơn
1454,7540101,Công nghệ thực phẩm,A00; B00; D07; C02,15.0,2022,DQN,Đại Học Quy Nhơn
1455,7580201,Kỹ thuật xây dựng,A00; A01; K01; D07,15.0,2022,DQN,Đại Học Quy Nhơn
1456,7620109,Nông học,B00; D08; C08; B03,15.0,2022,DQN,Đại Học Quy Nhơn
1457,7760101,Công tác xã hội,C00; D01; D14,15.0,2022,DQN,Đại Học Quy Nhơn
1458,7810103,Quản trị dịch vụ du lịch lữ hành,A00; A01; D01; D14,17.0,2022,DQN,Đại Học Quy Nhơn
1459,7810201,Quản trị khách sạn,A00; A01; D01,17.0,2022,DQN,Đại Học Quy Nhơn
1460,7850101,Quản lý tài nguyên và môi trường,A00; B00; D01; C04,15.0,2022,DQN,Đại Học Quy Nhơn
1461,7850103,Quản lý đất đai,A00; B00; D01; C04,18.0,2022,DQN,Đại Học Quy Nhơn
1462,7140201,Giáo dục Mầm non,C14; C19; C20; D66,26.25,2022,DTS,Đại Học Sư Phạm – Đại Học Thái Nguyên
1463,7140202,Giáo dục Tiểu học,D01,24.0,2022,DTS,Đại Học Sư Phạm – Đại Học Thái Nguyên
1464,7140205,Giáo dục Chính trị,C00; C14; C19; C20,25.75,2022,DTS,Đại Học Sư Phạm – Đại Học Thái Nguyên
1465,7140206,Giáo dục Thể chất,B03; C00; C14; C20,22.0,2022,DTS,Đại Học Sư Phạm – Đại Học Thái Nguyên
1466,7140209,Sư phạm Toán học,A00; A01; D01,24.5,2022,DTS,Đại Học Sư Phạm – Đại Học Thái Nguyên
1467,7140210,Sư phạm Tin học,A00; A01; D01,19.5,2022,DTS,Đại Học Sư Phạm – Đại Học Thái Nguyên
1468,7140211,Sư phạm Vật Lý,A00; A01; D01,23.65,2022,DTS,Đại Học Sư Phạm – Đại Học Thái Nguyên
1469,7140212,Sư phạm Hoá học,A00; B00; D01; D07,24.25,2022,DTS,Đại Học Sư Phạm – Đại Học Thái Nguyên
1470,7140213,Sư phạm Sinh học,B00; B08,21.25,2022,DTS,Đại Học Sư Phạm – Đại Học Thái Nguyên
1471,7140217,Sư phạm Ngữ Văn,C00; D01; D14,26.75,2022,DTS,Đại Học Sư Phạm – Đại Học Thái Nguyên
1472,7140218,Sư phạm Lịch Sử,C00; C19; D14,27.5,2022,DTS,Đại Học Sư Phạm – Đại Học Thái Nguyên
1473,7140219,Sư phạm Địa Lý,C00; C04; D01; D10,26.25,2022,DTS,Đại Học Sư Phạm – Đại Học Thái Nguyên
1474,7140231,Sư phạm Tiếng Anh,D01; D09; D15,25.0,2022,DTS,Đại Học Sư Phạm – Đại Học Thái Nguyên
1475,7140247,Sư phạm Khoa học tự nhiên,A00; B00,19.0,2022,DTS,Đại Học Sư Phạm – Đại Học Thái Nguyên
1476,7140249,Sư phạm Lịch sử - Địa lý,C00; D14; D15,24.75,2022,DTS,Đại Học Sư Phạm – Đại Học Thái Nguyên
1477,7140101,Giáo dục học,C14; C19; C20; D66,17.0,2022,DTS,Đại Học Sư Phạm – Đại Học Thái Nguyên
1478,7310403,Tâm lý học giáo dục,B00; C00; C14; C20,16.5,2022,DTS,Đại Học Sư Phạm – Đại Học Thái Nguyên
1479,7720101,Y khoa,B00; D07; D08,25.75,2022,DTY,Đại Học Y Dược – Đại Học Thái Nguyên
1480,7720110,Y học dự phòng,B00; D07; D08,21.8,2022,DTY,Đại Học Y Dược – Đại Học Thái Nguyên
1481,7720201,Dược học,B00; D07; A00,24.8,2022,DTY,Đại Học Y Dược – Đại Học Thái Nguyên
1482,7720301,Diều dưỡng,B00; D07; D08,19.0,2022,DTY,Đại Học Y Dược – Đại Học Thái Nguyên
1483,7720302,Hộ sinh,B00; D07; D08,19.0,2022,DTY,Đại Học Y Dược – Đại Học Thái Nguyên
1484,7720501,Răng - Hàm - Mặt,B00; D07; D08,26.75,2022,DTY,Đại Học Y Dược – Đại Học Thái Nguyên
1485,7720601,Kỹ thuật xét nghiệm y học,B00; D07; D08,24.2,2022,DTY,Đại Học Y Dược – Đại Học Thái Nguyên
1486,7420201_CLC,Kỹ thuật xét nghiệm Y - Sinh,B00; D07; B08; A00,19.0,2022,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
1487,7380101_CLC,Dịch vụ pháp luật,D01; C00; C14; C20,16.5,2022,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
1488,7810103_CLC,Quản trị khách sạn và khu nghỉ dưỡng cao cấp,D01; D14; D15; D66,16.5,2022,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
1489,7380101,Luật,D01; C00; C14; C20,15.0,2022,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
1490,7340401,Khoa học quản lý,D01; C00; C14; D84,15.0,2022,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
1491,7440102,Vật lý học,A00; D01; C01; A01,15.0,2022,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
1492,7440301,Khoa học môi trường,A00; B00; D01; C14,15.0,2022,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
1493,7460101,Toán học,A00; D84; D01; C14,15.0,2022,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
1494,7460117,Toán tin,A00; D84; D01; C14,15.0,2022,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
1495,7510401,Công nghệ kỹ thuật Hoá học,A00; A16; B00; C14,15.0,2022,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
1496,7720203,Hoá dược,A00; A16; B00; C14,15.0,2022,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
1497,7810103,Quản trị dịch vụ du lịch và lữ hành,C00; D01; C20; D66,15.0,2022,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
1498,7810101,Du lịch,C00; D01; C20; C04,15.0,2022,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
1499,7850101,Quản lý Tài nguyên và Môi trường,A00; B00; D01; C14,15.0,2022,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
1500,7220201,Ngôn ngữ Anh,D01; D14; D15; D66,15.0,2022,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
1501,7760101,Công tác xã hội,D01; C00; C14; D84,15.0,2022,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
1502,7229030,Văn học,D01; C00; C14; D84,15.0,2022,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
1503,7229010,Lịch sử,D01; C00; C14; D84,15.0,2022,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
1504,7320101,Báo chí,D01; C00; C14; D84,16.0,2022,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
1505,7320201,Thông tin - Thư viện,D01; C00; C14; D84,15.0,2022,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
1506,7310614,Hàn Quốc học,D01; C00; DD2; D66,16.5,2022,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
1507,7310612,Trung Quốc học,D01; D04; C00; D66,16.5,2022,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
1508,7810301,Quản lý Thể dục thể thao,C00; D01; C14; D84,15.0,2022,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
1509,7480201,Công nghệ thông tin,A00; A01; D01; C01,22.0,2022,DVH,Đại Học Văn Hiến
1510,7480101,Khoa học máy tính,A00; A01; D01; C01,21.05,2022,DVH,Đại Học Văn Hiến
1511,7320104,"Truyền thông đa phương
tiện",A00; A01; D01; C01,21.0,2022,DVH,Đại Học Văn Hiến
1512,7520207,"Kỹ thuật điện tử - viễn
thông",A00; A01; D01; C01,21.35,2022,DVH,Đại Học Văn Hiến
1513,7340101,Quản trị kinh doanh,A00; A01; D01; C04,23.0,2022,DVH,Đại Học Văn Hiến
1514,7340201,Tài chính - Ngân hàng,A00; A01; D01; C04,22.0,2022,DVH,Đại Học Văn Hiến
1515,7340301,Kế toán,A00; A01; D01; C04,22.0,2022,DVH,Đại Học Văn Hiến
1516,7380101,Luật,A00; A01; D01; C04,21.05,2022,DVH,Đại Học Văn Hiến
1517,7340122,Thương mại điện tử,A00; A01; D01; C04,22.0,2022,DVH,Đại Học Văn Hiến
1518,7310101,Kinh tế,A00; A01; D01; C04,20.05,2022,DVH,Đại Học Văn Hiến
1519,7510605,"Logistics và Quản lý
chuỗi cung ứng",A00; A01; D01; C04,22.0,2022,DVH,Đại Học Văn Hiến
1520,7420201,Công nghệ sinh học,A00; A02; B00; D07,20.0,2022,DVH,Đại Học Văn Hiến
1521,7540101,Công nghệ thực phẩm,A00; A02; B00; D07,18.35,2022,DVH,Đại Học Văn Hiến
1522,7810103,"Quản trị dịch vụ du lịch
và lữ hành",A00; C00; D01; C04,22.0,2022,DVH,Đại Học Văn Hiến
1523,7810201,Quản trị khách sạn,A00; C00; D01; C04,21.0,2022,DVH,Đại Học Văn Hiến
1524,7810101,Du lịch,A00; C00; D01; C04,21.0,2022,DVH,Đại Học Văn Hiến
1525,7310301,Xã hội học,A00; C00; D01; C04,21.0,2022,DVH,Đại Học Văn Hiến
1526,7310401,Tâm lý học,A00; B00; C00; D01,22.0,2022,DVH,Đại Học Văn Hiến
1527,7320108,Quan hệ công chúng,C00; D01; D14; D15,23.0,2022,DVH,Đại Học Văn Hiến
1528,7229030,Văn học,C00; D01; D14; D15,22.0,2022,DVH,Đại Học Văn Hiến
1529,7310630,Việt Nam học,C00; D01; D14; D15,20.25,2022,DVH,Đại Học Văn Hiến
1530,7229040,Văn hóa học,C00; D01; D14; D15,20.75,2022,DVH,Đại Học Văn Hiến
1531,7220201,Ngôn ngữ Anh,A01; D01; D10; D15,22.0,2022,DVH,Đại Học Văn Hiến
1532,7220209,Ngôn ngữ Nhật,A01; D01; D10; D15,21.0,2022,DVH,Đại Học Văn Hiến
1533,7220204,Ngôn ngữ Trung Quốc,A01; D01; D10; D15,21.0,2022,DVH,Đại Học Văn Hiến
1534,7220203,Ngôn ngữ Pháp,A01; D01; D10; D15,21.0,2022,DVH,Đại Học Văn Hiến
1535,7310608,Đông phương học,A01; D01; C00; D15,21.05,2022,DVH,Đại Học Văn Hiến
1536,7210205,Thanh nhạc,N00,5.0,2022,DVH,Đại Học Văn Hiến
1537,7210205,Thanh nhạc,N00,5.0,2022,DVH,Đại Học Văn Hiến
1538,7210205,Thanh nhạc,N00,7.0,2022,DVH,Đại Học Văn Hiến
1539,7210208,Piano,N00,5.0,2022,DVH,Đại Học Văn Hiến
1540,7210208,Piano,N00,5.0,2022,DVH,Đại Học Văn Hiến
1541,7210208,Piano,N00,7.0,2022,DVH,Đại Học Văn Hiến
1542,7210402,Thiết kế công nghiệp,H00; H01; H02,23.0,2022,DTT,Đại Học Tôn Đức Thắng
1543,7210403,Thiết kế đồ họa,H00; H01; H02,27.0,2022,DTT,Đại Học Tôn Đức Thắng
1544,7210404,Thiết kế thời trang,H00; H01; H02,24.0,2022,DTT,Đại Học Tôn Đức Thắng
1545,7220201,Ngôn ngữ Anh,D01; D11,34.0,2022,DTT,Đại Học Tôn Đức Thắng
1546,7220204,Ngôn ngữ Trung Quốc,D01; D04; D11; D55,33.0,2022,DTT,Đại Học Tôn Đức Thắng
1547,7310301,Xã hội học,A00; A01; D01; D07,28.5,2022,DTT,Đại Học Tôn Đức Thắng
1548,7310630,"Việt Nam học (chuyên
ngành: Du lịch và lữ hành)",A01; C00; C01; D01,31.8,2022,DTT,Đại Học Tôn Đức Thắng
1549,7310630Q,"Việt Nam học (chuyên
ngành: Du lịch và quản lý du lịch)",A01; C00; C01; D01,31.8,2022,DTT,Đại Học Tôn Đức Thắng
1550,7340101,Quản trị kinh doanh (chuyên ngành: Quản trị nguồn nhân lực),A00; A01; D01,33.6,2022,DTT,Đại Học Tôn Đức Thắng
1551,7340101N,"Quản trị kinh doanh
(chuyên ngành: Quản trị nhà hàng - khách sạn)",A00; A01; D01,30.5,2022,DTT,Đại Học Tôn Đức Thắng
1552,7340115,Marketing,A00; A01; D01,34.8,2022,DTT,Đại Học Tôn Đức Thắng
1553,7340120,Kinh doanh quốc tế,A00; A01; D01,34.5,2022,DTT,Đại Học Tôn Đức Thắng
1554,7340201,Tài chính - Ngân hàng,A00; A01; D01; D07,33.6,2022,DTT,Đại Học Tôn Đức Thắng
1555,7340301,Kế toán,A00; A01; C01; D01,33.3,2022,DTT,Đại Học Tôn Đức Thắng
1556,7340408,"Quan hệ lao động (chuyên
ngành Quản lý Quan hệ lao động, chuyên ngành Hành vi tổ chức)",A00; A01; C01; D01,27.0,2022,DTT,Đại Học Tôn Đức Thắng
1557,7380101,Luật,A00; A01; C00; D01,33.5,2022,DTT,Đại Học Tôn Đức Thắng
1558,7420201,Công nghệ sinh học,A00; B00; D08,26.5,2022,DTT,Đại Học Tôn Đức Thắng
1559,7440301,Khoa học môi trường,A00; B00; A01; D07,22.0,2022,DTT,Đại Học Tôn Đức Thắng
1560,7460112,Toán ứng dụng,A00; A01,31.1,2022,DTT,Đại Học Tôn Đức Thắng
1561,7460201,Thống kê,A00; A01,29.1,2022,DTT,Đại Học Tôn Đức Thắng
1562,7480101,Khoa học máy tính,A00; A01; D01,35.0,2022,DTT,Đại Học Tôn Đức Thắng
1563,7480102,Mạng máy tính và truyền thông,A00; A01; D01,34.5,2022,DTT,Đại Học Tôn Đức Thắng
1564,7480103,Kỹ thuật phần mềm,A00; A01; D01,35.4,2022,DTT,Đại Học Tôn Đức Thắng
1565,7510406,"Công nghệ kỹ thuật môi
trường (chuyên ngành Cấp thoát nước và môi trường nước)",A00; B00; A01; D07,22.0,2022,DTT,Đại Học Tôn Đức Thắng
1566,7520114,Kỹ thuật cơ điện tử,A00; A01; C01,28.5,2022,DTT,Đại Học Tôn Đức Thắng
1567,7520201,Kỹ thuật điện,A00; A01; C01,27.5,2022,DTT,Đại Học Tôn Đức Thắng
1568,7520207,Kỹ thuật điện tử - viễn thông,A00; A01; C01,29.5,2022,DTT,Đại Học Tôn Đức Thắng
1569,7520216,Kỹ thuật điều khiển và tự động hóa,A00; A01; C01,31.7,2022,DTT,Đại Học Tôn Đức Thắng
1570,7520301,Kỹ thuật hóa học,A00; B00; D07,28.5,2022,DTT,Đại Học Tôn Đức Thắng
1571,7580101,Kiến trúc,V00; V01,26.0,2022,DTT,Đại Học Tôn Đức Thắng
1572,7580105,Quy hoạch vùng và đô thị,A00; A01; V00; V01,23.0,2022,DTT,Đại Học Tôn Đức Thắng
1573,7580108,Thiết kế nội thất,H02; V00; V01,24.0,2022,DTT,Đại Học Tôn Đức Thắng
1574,7580201,Kỹ thuật xây dựng,A00; A01; C01,25.0,2022,DTT,Đại Học Tôn Đức Thắng
1575,7580205,"Kỹ thuật xây dựng công
trình giao thông",A00; A01; C01,23.0,2022,DTT,Đại Học Tôn Đức Thắng
1576,7720201,Dược học,A00; B00; D07,33.2,2022,DTT,Đại Học Tôn Đức Thắng
1577,7760101,Công tác xã hội,A01; C00; C01; D01,25.3,2022,DTT,Đại Học Tôn Đức Thắng
1578,7810301,"Quản lý thể dục thể thao
(chuyên ngành kinh doanh thể thao và tổ chức sự kiện)",A01; D01; T00; T01,27.0,2022,DTT,Đại Học Tôn Đức Thắng
1579,7810302,Golf,A01; D01; T00; T01,23.0,2022,DTT,Đại Học Tôn Đức Thắng
1580,7850201,Bảo hộ lao động,A00; B00; A01; D07,23.0,2022,DTT,Đại Học Tôn Đức Thắng
1581,F7210403,"Thiết kế đồ họa - chương
trình CLC",H00; H01; H02,23.0,2022,DTT,Đại Học Tôn Đức Thắng
1582,F7220201,"Ngôn ngữ Anh - chương
trình CLC",D01; D11,29.9,2022,DTT,Đại Học Tôn Đức Thắng
1583,F7310630Q,"Việt Nam học (chuyên
ngành: Du lịch và quản lý du lịch) - chương trình
CLC",A01; C00; C01; D01,27.0,2022,DTT,Đại Học Tôn Đức Thắng
1584,7340101,Quản trị kinh doanh (chuyên ngành: Quản trị nguồn nhân lực) - chương trình CLC,A00; A01; D01,32.7,2022,DTT,Đại Học Tôn Đức Thắng
1585,7340101N,Quản trị kinh doanh (chuyên ngành: Quản trị nhà hàng - khách sạn) - chương trình CLC,A00; A01; D01,29.1,2022,DTT,Đại Học Tôn Đức Thắng
1586,F340115,Marketing - chương trình CLC,A00; A01; D01,33.5,2022,DTT,Đại Học Tôn Đức Thắng
1587,F340120,Kinh doanh quốc tế  - chương trình CLC,A00; A01; D01,32.8,2022,DTT,Đại Học Tôn Đức Thắng
1588,F7340201,Tài chính - Ngân hàng - chương trình CLC,A00; A01; D01; D07,30.1,2022,DTT,Đại Học Tôn Đức Thắng
1589,F7340301,Kế toán - chương trình CLC,A00; A01; C01; D01,29.2,2022,DTT,Đại Học Tôn Đức Thắng
1590,F7380101,Luật - chương trình CLC,A00; A01; C00; D01,32.1,2022,DTT,Đại Học Tôn Đức Thắng
1591,F7420201,"Công nghệ sinh học - chương
trình CLC",A00; B00; D08,22.0,2022,DTT,Đại Học Tôn Đức Thắng
1592,F7480101,"Khoa học máy tính - chương
trình CLC",A00; A01; D01,34.5,2022,DTT,Đại Học Tôn Đức Thắng
1593,F7480103,"Kỹ thuật phần mềm - chương
trình CLC",A00; A01; D01,34.5,2022,DTT,Đại Học Tôn Đức Thắng
1594,F7520201,"Kỹ thuật điện - chương trình
CLC",A00; A01; C01,22.0,2022,DTT,Đại Học Tôn Đức Thắng
1595,F7520207,"Kỹ thuật điện tử - viễn thông 
chương trình CLC",A00; A01; C01,22.0,2022,DTT,Đại Học Tôn Đức Thắng
1596,F7520216,"Kỹ thuật điều khiển và tự
động hóa - chương trình CLC",A00; A01; C01,25.0,2022,DTT,Đại Học Tôn Đức Thắng
1597,F7580201,"Kỹ thuật xây dựng - chương
trình CLC",A00; A01; C01,22.0,2022,DTT,Đại Học Tôn Đức Thắng
1598,FA7220201,"Ngôn ngữ Anh - chương trình
đại học bằng Tiếng Anh",E04,25.0,2022,DTT,Đại Học Tôn Đức Thắng
1599,FA7310630Q,"Việt Nam học (chuyên
ngành: Du lịch và quản lý du lịch) - chương trình đại học bằng Tiếng Anh",E01; E03; E04; E06,24.0,2022,DTT,Đại Học Tôn Đức Thắng
1600,FA7340101N,"Quản trị kinh doanh
(chuyên ngành: Quản trị nhà hàng - khách sạn) - chương trình đại học bằng Tiếng Anh",E01; E04,27.0,2022,DTT,Đại Học Tôn Đức Thắng
1601,FA7340115,"Marketing - chương trình
đại học bằng Tiếng Anh",E01; E04,27.0,2022,DTT,Đại Học Tôn Đức Thắng
1602,FA7340120,Kinh doanh quốc tế - chương trình đại học bằng Tiếng Anh,E01; E04,27.0,2022,DTT,Đại Học Tôn Đức Thắng
1603,FA7340201,Tài chính - Ngân hàng - chương trình đại học bằng Tiếng Anh,E01; E03; E04; E06,24.0,2022,DTT,Đại Học Tôn Đức Thắng
1604,FA7340301,"Kế toán (chuyên ngành: Kế
toán quốc tế) - chương trình
đại học bằng Tiếng Anh",E01; E03; E04; E06,24.0,2022,DTT,Đại Học Tôn Đức Thắng
1605,FA7420201,Công nghệ sinh học - chương trình đại học bằng Tiếng Anh,E02; E05,24.0,2022,DTT,Đại Học Tôn Đức Thắng
1606,FA7480101,Khoa học máy tính - chương trình đại học bằng Tiếng Anh,E01; E03; E04; E06,24.0,2022,DTT,Đại Học Tôn Đức Thắng
1607,FA7480103,"Kỹ thuật phần mềm - chương
trình đại học bằng Tiếng Anh",E01; E03; E04; E06,24.0,2022,DTT,Đại Học Tôn Đức Thắng
1608,FA7520216,"Kỹ thuật điều khiển và tự
động hóa - chương trình đại học bằng Tiếng Anh",E03; E06,24.0,2022,DTT,Đại Học Tôn Đức Thắng
1609,FA7580201,"Kỹ thuật xây dựng - chương
trình đại học bằng Tiếng Anh",E03; E06,24.0,2022,DTT,Đại Học Tôn Đức Thắng
1610,N7220201,"Ngôn ngữ Anh - chương trình
học Phân hiệu Khánh Hòa",D01; D11,24.0,2022,DTT,Đại Học Tôn Đức Thắng
1611,N7310630,"Việt Nam học (chuyên ngành:
Du lịch và lữ hành) - chương trình học Phân hiệu Khánh Hòa",A01; C00; C01; D01,24.0,2022,DTT,Đại Học Tôn Đức Thắng
1612,N7340101N,"Quản trị kinh doanh (chuyên
ngành: Quản trị nhà hàng - khách sạn) - chương trình học Phân hiệu Khánh Hòa",A00; A01; D01,24.0,2022,DTT,Đại Học Tôn Đức Thắng
1613,N7340115,Marketing - chương trình học Phân hiệu Khánh Hòa,A00; A01; D01,24.0,2022,DTT,Đại Học Tôn Đức Thắng
1614,N7340301,"Kế toán - chương trình học
Phân hiệu Khánh Hòa",A00; A01; C01; D01,22.0,2022,DTT,Đại Học Tôn Đức Thắng
1615,N7380101,"Luật - chương trình học Phân
hiệu Khánh Hòa",A00; A01; C00; D01,22.0,2022,DTT,Đại Học Tôn Đức Thắng
1616,N7480103,Kỹ thuật phần mềm - chương trình học Phân hiệu Khánh Hòa,A00; A01; D01,22.0,2022,DTT,Đại Học Tôn Đức Thắng
1617,K7340101,"Quản trị kinh doanh (song bằng
2+2) - chương trình liên kết Đại học Kinh tế Praha (Cộng hòa Séc)",E01; E04,24.0,2022,DTT,Đại Học Tôn Đức Thắng
1618,K340101N,"Quản trị nhà hàng khách sạn
(song bằng, 2.5+1.5) - chương
trình liên kết Đại học Taylor's (Malaysia)",E01; E04,24.0,2022,DTT,Đại Học Tôn Đức Thắng
1619,K7340120,"Quản trị kinh doanh quốc tế
(đơn bằng, 3+1) - chương trình liên kết Đại học Khoa học và công nghệ Lunghwa (Đài Loan)",E01; E04,24.0,2022,DTT,Đại Học Tôn Đức Thắng
1620,K7340201,"Tài chính (song bằng, 2+2) - 
chương trình liên kết Đại học Feng China (Đài Loan)",E01; E03; E04; E06,24.0,2022,DTT,Đại Học Tôn Đức Thắng
1621,K7340201S,"Tài chính (đơn bằng, 3+1) - 
chương trình liên kết Đại học Khoa học và công nghệ Lunghwa (Đài Loan)",E01; E03; E04; E06,24.0,2022,DTT,Đại Học Tôn Đức Thắng
1622,K7340201X,"Tài chính và kiểm soát (song
bằng, 3+1) - chương trình liên kết Đại học Khoa học ứng dụng Saxion (Hà Lan)",E01; E03; E04; E06,24.0,2022,DTT,Đại Học Tôn Đức Thắng
1623,K7340301,"Kế toán (song bằng, 3+1) -
chương trình liên kết Đại học West of England, Bristol (Anh)",E01; E03; E04; E06,24.0,2022,DTT,Đại Học Tôn Đức Thắng
1624,K7480101,"Khoa học máy tính & Công nghệ
thông tin (song bằng, 2+2) - 
chương trình liên kết Đại học Khoa học và công nghệ Lunghwa (Đài Loan)",E01; E03; E04; E06,24.0,2022,DTT,Đại Học Tôn Đức Thắng
1625,K7480101L,"Công nghệ thông tin (song bằng,
2+2) - chương trình liên kết Đại học La Trobe (Úc)",E01; E03; E04; E06,24.0,2022,DTT,Đại Học Tôn Đức Thắng
1626,K7520201,"Kỹ thuật điện - điện tử (song
bằng, 2.5+1.5) - chương trình liên kết Đại học Khoa học ứng dụng Saxion (Hà Lan)",E03; E06,24.0,2022,DTT,Đại Học Tôn Đức Thắng
1627,K7580201,"Kỹ thuật xây dựng (song bằng, 
2+2) - chương trình liên kết Đại
học La Trobe (Úc)",E03; E06,24.0,2022,DTT,Đại Học Tôn Đức Thắng
1628,7210205,Thanh nhạc,N00,18.0,2022,DVL,Đại Học Dân Lập Văn Lang
1629,7210208,Piano,N00,18.0,2022,DVL,Đại Học Dân Lập Văn Lang
1630,7210234,"Diễn viên kịch, điện
ảnh - truyền hình",S00,18.0,2022,DVL,Đại Học Dân Lập Văn Lang
1631,7210235,"Đạo diễn điện ảnh, 
truyền hình",S00,18.0,2022,DVL,Đại Học Dân Lập Văn Lang
1632,7210402,Thiết kế công nghiệp,H03; H04; H05; H06,16.0,2022,DVL,Đại Học Dân Lập Văn Lang
1633,7210403,Thiết kế đồ họa,H03; H04; H05; H06,18.0,2022,DVL,Đại Học Dân Lập Văn Lang
1634,7210404,Thiết kế thời trang,H03; H04; H05; H06,17.0,2022,DVL,Đại Học Dân Lập Văn Lang
